id,name,buy,sell,supply,demand
27867,"Hearty Soft Wood Short Bow",46,130,216,68
27868,"Berserker's Iron Hammer of Grawl Slaying",0,200,793,0
27869,"Hearty Soft Wood Short Bow",87,154,203,134
27870,"Berserker's Iron Hammer of Ice",0,201,843,0
27871,"Hearty Soft Wood Short Bow",54,114,260,125
27872,"Rampager's Iron Hammer of Chilling",0,200,259,0
27873,"Hearty Soft Wood Short Bow",57,150,142,43
27874,"Rampager's Iron Hammer of Bloodlust",0,200,236,0
27875,"Hearty Soft Wood Short Bow",66,134,52,70
27876,"Strong Soft Wood Short Bow",1,153,365,1
27877,"Rampager's Iron Hammer of Hobbling",0,196,1266,0
27878,"Rampager's Iron Hammer of Force",0,199,836,0
27879,"Vigorous Soft Wood Short Bow",75,154,209,206
27880,"Strong Soft Wood Short Bow",67,118,244,185
27881,"Strong Soft Wood Short Bow",91,157,87,112
27882,"Strong Soft Wood Short Bow",96,110,159,110
27883,"Strong Iron Hammer of Bloodlust",309,1500,104,504
27884,"Strong Iron Hammer of Peril",337,2449,44,221
27885,"Strong Soft Wood Short Bow",101,113,189,128
27886,"Strong Iron Hammer of Accuracy",449,1820,144,143
27887,"Strong Soft Wood Short Bow",73,399,95,90
27888,"Strong Soft Wood Short Bow",74,169,216,160
27889,"Honed Iron Hammer of Venom",405,1782,118,276
27890,"Strong Soft Wood Short Bow",0,137,128,0
27891,"Honed Iron Hammer of Serpent Slaying",257,2013,39,54
27892,"Honed Iron Hammer of Restoration",624,2012,74,134
27893,"Honed Soft Wood Short Bow",88,124,202,129
27894,"Honed Soft Wood Short Bow",73,150,80,211
27895,"Hearty Iron Hammer of Life",631,1899,92,140
27896,"Berserker's Iron Hammer of Blood",955,1600,98,182
27897,"Honed Soft Wood Short Bow",88,120,183,85
27898,"Berserker's Iron Hammer of Blood",976,2971,53,255
27899,"Honed Soft Wood Short Bow",0,155,187,0
27900,"Hearty Soft Wood Short Bow",72,192,279,73
27901,"Berserker's Iron Hammer of Corruption",2695,4997,28,93
27902,"Hearty Soft Wood Short Bow",0,129,42,0
27903,"Berserker's Iron Hammer of Serpent Slaying",3641,5310,293,747
27904,"Hearty Soft Wood Short Bow",84,119,158,137
27905,"Rampager's Iron Hammer of Serpent Slaying",775,1500,17,94
27906,"Hearty Soft Wood Short Bow",0,138,169,0
27907,"Rampager's Iron Hammer of Perception",2325,3829,49,29
27908,"Strong Soft Wood Short Bow",70,111,161,257
27909,"Rampager's Iron Hammer of Ice",3301,5430,54,281
27910,"Strong Soft Wood Short Bow",72,175,153,188
27911,"Rampager's Iron Hammer of Ogre Slaying",4226,4426,302,773
27912,"Strong Soft Wood Short Bow",0,115,166,0
27913,"Cleric's Iron Hammer of Peril",841,2440,70,158
27914,"Cleric's Iron Hammer of Serpent Slaying",2763,3894,26,19
27915,"Strong Soft Wood Short Bow",82,118,139,16
27916,"Berserker's Soft Wood Short Bow",0,150,164,0
27917,"Cleric's Iron Hammer of Restoration",3440,4000,275,468
27918,"Berserker's Soft Wood Short Bow",0,120,231,0
27919,"Cleric's Iron Hammer of Debility",3967,5445,243,604
27920,"Berserker's Soft Wood Short Bow",91,115,277,117
27921,"Berserker's Iron Hammer of Water",3154,5292,23,92
27922,"Berserker's Soft Wood Short Bow",107,110,751,56
27923,"Berserker's Iron Hammer of Battle",3204,4000,206,546
27924,"Berserker's Iron Hammer of Energy",4501,5434,315,788
27925,"Berserker's Soft Wood Short Bow",0,115,457,0
27926,"Rampager's Soft Wood Short Bow",0,164,300,0
27927,"Rampager's Iron Hammer of Ogre Slaying",2748,4497,14,61
27928,"Rampager's Iron Hammer of Bloodlust",3480,3779,397,184
27929,"Rampager's Soft Wood Short Bow",0,166,138,0
27930,"Rampager's Soft Wood Short Bow",0,249,276,0
27931,"Rampager's Iron Hammer of Grawl Slaying",4236,5400,265,723
27932,"Rampager's Soft Wood Short Bow",99,114,672,229
27933,"Cleric's Iron Hammer of Air",3060,4622,34,107
27934,"Cleric's Iron Hammer of Leeching",3371,3570,204,490
27935,"Rampager's Soft Wood Short Bow",0,184,369,0
27936,"Cleric's Soft Wood Short Bow",0,145,200,0
27937,"Cleric's Iron Hammer of Ice",3688,5688,321,703
27938,"Cleric's Soft Wood Short Bow",0,119,308,0
27939,"Cleric's Soft Wood Short Bow",101,110,863,355
27940,"Cleric's Soft Wood Short Bow",110,112,541,274
27941,"Berserker's Soft Wood Short Bow",89,117,146,233
27942,"Berserker's Iron Rifle of Perception",15109,34799,16,35
27943,"Berserker's Soft Wood Short Bow",0,125,294,0
27944,"Berserker's Soft Wood Short Bow",101,120,858,154
27945,"Berserker's Iron Rifle of Bloodlust",77777,99998,75,53
27946,"Berserker's Iron Rifle of the Geomancer",14900,19990,103,70
27947,"Berserker's Soft Wood Short Bow",101,105,455,84
27948,"Vera",17804,22712,68,55
27949,"Rampager's Iron Rifle of Accuracy",13633,61699,13,56
27950,"Rampager's Iron Rifle of Rage",12258,19000,53,64
27951,"Rampager's Iron Rifle of Purity",16323,25092,69,60
27952,"Axiquiotl",18580,21075,88,279
27953,"Cleric's Iron Rifle of Restoration",11306,32897,19,35
27954,"Cleric's Iron Rifle of Agony",10847,99999,3,52
27955,"Charrzooka",70106,89900,113,313
27956,"Berserker's Iron Rifle of Demon Summoning",13951,44799,17,56
27957,"Berserker's Iron Rifle of Corruption",17044,40014,14,75
27958,"Azure Railgun",18405,23420,75,107
27959,"Rampager's Iron Rifle of Chilling",9500,35090,15,45
27960,"Rampager's Iron Rifle of Grawl Slaying",12889,23200,12,27
27962,"Cleric's Iron Rifle of Fire",22635,28990,89,128
27963,"Spectral Wave Modulator",17628,26989,90,64
27964,"Rampager's Iron Rifle of Ogre Slaying",15225,20698,70,63
27965,"Sarraceinaceae",17408,21090,35,32
27966,"Mighty Iron Rifle",63,240,280,776
27967,"Mighty Iron Rifle",63,145,426,1919
27968,"Mighty Iron Rifle",66,150,291,575
27969,"Mighty Iron Rifle",64,123,122,804
27970,"Precise Iron Rifle",60,186,88,1702
27971,"Precise Iron Rifle",55,142,195,1937
27972,"Mighty Soft Wood Short Bow of Hobbling",100,201,366,906
27973,"Precise Iron Rifle",71,170,73,1691
27974,"Mighty Soft Wood Short Bow of Ogre Slaying",101,279,416,1685
27975,"Precise Iron Rifle",58,134,116,468
27976,"Vital Iron Rifle",59,118,453,6045
27977,"Strong Soft Wood Short Bow of Accuracy",110,194,246,205
27978,"Vital Iron Rifle",56,140,197,232
27979,"Strong Soft Wood Short Bow of Accuracy",112,221,208,402
27980,"Vital Iron Rifle",55,154,80,1120
27981,"Honed Soft Wood Short Bow of Fire",113,179,134,1676
27982,"Honed Soft Wood Short Bow of Bloodlust",113,200,359,398
27983,"Vital Iron Rifle",100,125,52,1433
27984,"Hearty Soft Wood Short Bow of Accuracy",115,200,200,145
27985,"Mighty Iron Rifle",86,185,1191,1876
27986,"Strong Soft Wood Short Bow of Venom",112,188,263,150
27987,"Mighty Iron Rifle",44,144,545,1074
27988,"Strong Soft Wood Short Bow of Fire",123,194,244,142
27989,"Mighty Iron Rifle",73,122,164,992
27990,"Mighty Iron Rifle",105,190,139,418
27991,"Strong Soft Wood Short Bow of Chilling",136,211,332,40
27992,"Strong Iron Rifle",105,150,235,1012
27993,"Strong Soft Wood Short Bow of Blood",1,199,402,1
27994,"Strong Iron Rifle",106,209,182,461
27995,"Honed Soft Wood Short Bow of Earth",112,198,263,143
27996,"Strong Iron Rifle",105,170,243,121
27997,"Honed Soft Wood Short Bow of the Geomancer",0,200,309,0
27998,"Strong Iron Rifle",105,227,25,217
27999,"Honed Soft Wood Short Bow of Serpent Slaying",136,197,152,40
28000,"Honed Iron Rifle",105,175,185,470
28001,"Honed Soft Wood Short Bow of Hobbling",0,284,186,0
28002,"Hearty Soft Wood Short Bow of Hobbling",127,195,184,142
28003,"Honed Iron Rifle",106,214,217,438
28004,"Honed Iron Rifle",105,199,152,344
28005,"Hearty Soft Wood Short Bow of Smoldering",0,240,44,0
28006,"Hearty Soft Wood Short Bow of Chilling",0,192,373,0
28007,"Honed Iron Rifle",105,168,60,426
28008,"Hearty Iron Rifle",105,184,134,295
28009,"Strong Soft Wood Short Bow of Serpent Slaying",0,208,257,0
28010,"Hearty Iron Rifle",106,172,194,385
28011,"Strong Soft Wood Short Bow of Corruption",0,201,194,0
28012,"Berserker's Soft Wood Short Bow of Agony",0,199,265,0
28013,"Hearty Iron Rifle",97,178,211,104
28014,"Hearty Iron Rifle",105,206,168,205
28015,"Berserker's Soft Wood Short Bow of Grawl Slaying",0,195,242,0
28016,"Berserker's Soft Wood Short Bow of the Hydromancer",1,214,265,1
28017,"Hearty Iron Rifle",92,192,161,133
28018,"Strong Iron Rifle",99,167,241,477
28019,"Berserker's Soft Wood Short Bow of Peril",0,201,960,0
28020,"Vigorous Iron Rifle",106,170,223,434
28021,"Rampager's Soft Wood Short Bow of Corruption",0,206,301,0
28022,"Strong Iron Rifle",105,215,124,237
28023,"Rampager's Soft Wood Short Bow of Grawl Slaying",0,220,218,0
28024,"Strong Iron Rifle",105,171,107,235
28025,"Rampager's Soft Wood Short Bow of Corruption",0,216,310,0
28026,"Strong Iron Rifle",105,224,141,193
28027,"Rampager's Soft Wood Short Bow of Serpent Slaying",0,199,912,0
28028,"Strong Iron Rifle",105,200,209,330
28029,"Cleric's Soft Wood Short Bow of Venom",0,201,351,0
28030,"Cleric's Soft Wood Short Bow of Agony",0,198,279,0
28031,"Strong Iron Rifle",72,210,188,189
28032,"Cleric's Soft Wood Short Bow of Accuracy",0,196,1686,0
28033,"Strong Iron Rifle",94,219,111,301
28034,"Cleric's Soft Wood Short Bow of Peril",0,199,1172,0
28035,"Strong Iron Rifle",0,203,146,0
28036,"Berserker's Soft Wood Short Bow of Venom",0,200,206,0
28037,"Honed Iron Rifle",105,233,114,286
28038,"Berserker's Soft Wood Short Bow of Debility",0,200,298,0
28039,"Honed Iron Rifle",97,155,127,87
28040,"Berserker's Soft Wood Short Bow of Hobbling",0,198,1052,0
28041,"Honed Iron Rifle",98,189,192,317
28042,"Berserker's Soft Wood Short Bow of Water",0,200,935,0
28043,"Honed Iron Rifle",77,205,101,146
28044,"Rampager's Soft Wood Short Bow of Water",0,199,241,0
28045,"Hearty Iron Rifle",99,200,150,126
28046,"Hearty Iron Rifle",100,240,125,213
28047,"Rampager's Soft Wood Short Bow of Air",0,220,174,0
28048,"Rampager's Soft Wood Short Bow of Grawl Slaying",0,194,1224,0
28049,"Hearty Iron Rifle",108,151,187,157
28050,"Rampager's Soft Wood Short Bow of Fire",0,212,992,0
28051,"Hearty Iron Rifle",98,124,118,6
28052,"Strong Iron Rifle",72,159,235,273
28053,"Strong Iron Rifle",80,225,123,267
28054,"Strong Iron Rifle",81,155,129,126
28055,"Strong Soft Wood Short Bow of Force",400,1499,150,276
28056,"Strong Soft Wood Short Bow of Force",362,2628,150,156
28057,"Strong Iron Rifle",85,120,176,56
28058,"Berserker's Iron Rifle",102,122,243,204
28059,"Strong Soft Wood Short Bow of Peril",455,1847,78,252
28060,"Honed Soft Wood Short Bow of Bloodlust",799,3513,169,154
28061,"Berserker's Iron Rifle",87,128,155,72
28062,"Honed Soft Wood Short Bow of Accuracy",270,2581,143,93
28063,"Berserker's Iron Rifle",0,122,207,0
28064,"Berserker's Iron Rifle",99,106,859,205
28065,"Honed Soft Wood Short Bow of Leeching",486,2089,65,164
28066,"Hearty Soft Wood Short Bow of Agony",696,2152,142,178
28067,"Berserker's Iron Rifle",101,111,494,145
28068,"Rampager's Iron Rifle",98,128,117,356
28069,"Berserker's Soft Wood Short Bow of Ogre Slaying",666,2098,147,186
28070,"Rampager's Iron Rifle",0,145,366,0
28071,"Berserker's Soft Wood Short Bow of Earth",1752,2590,68,160
28072,"Rampager's Iron Rifle",0,112,275,0
28073,"Berserker's Soft Wood Short Bow of Water",3111,4567,33,44
28074,"Rampager's Iron Rifle",97,104,698,58
28075,"Berserker's Soft Wood Short Bow of Peril",3252,4075,405,343
28076,"Rampager's Iron Rifle",112,123,549,306
28077,"Rampager's Soft Wood Short Bow of Leeching",800,2000,45,131
28078,"Cleric's Iron Rifle",87,112,205,83
28079,"Rampager's Soft Wood Short Bow of the Hydromancer",2375,3475,61,57
28080,"Cleric's Iron Rifle",0,118,187,0
28081,"Rampager's Soft Wood Short Bow of Agony",3300,4000,30,126
28082,"Cleric's Iron Rifle",99,112,708,91
28083,"Rampager's Soft Wood Short Bow of Grawl Slaying",3317,4062,740,252
28084,"Cleric's Iron Rifle",100,114,508,23
28085,"Cleric's Soft Wood Short Bow of Life",808,1407,102,214
28086,"Berserker's Iron Rifle",91,118,101,218
28087,"Cleric's Soft Wood Short Bow of Ogre Slaying",2288,3720,47,73
28088,"Berserker's Iron Rifle",0,125,248,0
28089,"Cleric's Soft Wood Short Bow of Chilling",2874,3899,81,290
28090,"Berserker's Iron Rifle",99,104,705,39
28091,"Cleric's Soft Wood Short Bow of Grawl Slaying",3377,4213,901,439
28092,"Berserker's Iron Rifle",112,133,536,126
28093,"Berserker's Soft Wood Short Bow of Force",3159,5500,17,75
28094,"Berserker's Soft Wood Short Bow of Energy",2691,3591,244,510
28095,"Berserker's Soft Wood Short Bow of Corruption",3312,3999,411,480
28096,"Rampager's Soft Wood Short Bow of the Geomancer",2713,3835,63,38
28097,"Rampager's Soft Wood Short Bow of Debility",3008,3990,285,233
28098,"Rampager's Soft Wood Short Bow of Earth",3364,4863,269,480
28099,"Cleric's Soft Wood Short Bow of Hobbling",2876,4435,45,24
28100,"Cleric's Soft Wood Short Bow of Water",2954,4464,267,366
28101,"Cleric's Soft Wood Short Bow of Leeching",3322,4099,455,336
28102,"Berserker's Steam Speargun of Earth",8611,23190,19,33
28103,"Berserker's Steam Speargun of Battle",43816,63807,63,62
28104,"Berserker's Steam Speargun of Leeching",14286,20000,67,60
28106,"Rampager's Steam Speargun of Rage",9426,19893,26,61
28107,"Rampager's Steam Speargun of the Hydromancer",12460,19000,49,76
28108,"Rampager's Steam Speargun of Water",14007,19999,43,31
28109,"Atlatl",21200,25061,117,61
28110,"Cleric's Steam Speargun of Purity",8927,19594,17,46
28111,"Cleric's Steam Speargun of Stamina",11125,21011,21,37
28112,"Drakestrike",16298,20941,49,84
28113,"Berserker's Steam Speargun of Stamina",9355,32900,5,39
28114,"Mighty Iron Rifle of Corruption",125,200,405,705
28115,"Berserker's Steam Speargun of the Hydromancer",22370,38981,14,36
28116,"Mighty Iron Rifle of Force",108,199,109,907
28117,"Flamebelcher",16910,21196,132,73
28118,"Strong Iron Rifle of Serpent Slaying",131,610,116,1093
28119,"Rampager's Steam Speargun of Ice",10095,19786,19,39
28120,"Strong Iron Rifle of Ice",120,188,277,423
28121,"Rampager's Steam Speargun of Corruption",16788,24991,33,17
28122,"The Stingray",81604,95400,65,112
28123,"Honed Iron Rifle of Chilling",121,249,239,987
28124,"Honed Iron Rifle of Serpent Slaying",114,201,196,451
28125,"Cleric's Steam Speargun of Earth",14220,20690,33,95
28126,"Hearty Iron Rifle of Accuracy",1,201,307,1
28127,"Urchin's Needles",19518,24900,149,58
28128,"Rampager's Steam Speargun of Fire",22199,25899,168,78
28129,"Strong Iron Rifle of Hobbling",111,239,340,393
28130,"Strong Iron Rifle of Agony",129,296,410,16
28131,"Blastmaster 3000",16301,20946,82,87
28132,"Mighty Steam Speargun",57,138,283,781
28133,"Strong Iron Rifle of Agony",136,189,226,140
28134,"Strong Iron Rifle of Grawl Slaying",0,188,331,0
28135,"Mighty Steam Speargun",51,118,114,1031
28136,"Mighty Steam Speargun",60,260,120,1250
28137,"Honed Iron Rifle of Water",124,200,134,197
28138,"Mighty Steam Speargun",60,160,69,311
28139,"Honed Iron Rifle of Grawl Slaying",125,208,239,256
28140,"Honed Iron Rifle of Venom",0,250,127,0
28141,"Precise Steam Speargun",100,119,145,462
28142,"Precise Steam Speargun",51,109,161,1491
28143,"Honed Iron Rifle of Ogre Slaying",0,206,167,0
28144,"Precise Steam Speargun",64,130,95,1371
28145,"Hearty Iron Rifle of Smoldering",0,279,264,0
28146,"Hearty Iron Rifle of Smoldering",0,200,218,0
28147,"Precise Steam Speargun",63,125,90,1232
28148,"Hearty Iron Rifle of Grawl Slaying",0,201,196,0
28149,"Vital Steam Speargun",100,119,122,245
28150,"Strong Iron Rifle of Ogre Slaying",0,198,283,0
28151,"Vital Steam Speargun",60,109,136,976
28152,"Vital Steam Speargun",58,138,109,1521
28153,"Strong Iron Rifle of Accuracy",0,187,287,0
28154,"Berserker's Iron Rifle of Venom",1,243,386,1
28155,"Vital Steam Speargun",71,114,57,502
28156,"Berserker's Iron Rifle of Water",0,199,188,0
28157,"Mighty Steam Speargun",62,278,177,1389
28158,"Berserker's Iron Rifle of the Geomancer",0,204,482,0
28159,"Mighty Steam Speargun",59,430,148,969
28160,"Mighty Steam Speargun",42,169,96,415
28161,"Berserker's Iron Rifle of Peril",0,200,2561,0
28162,"Mighty Steam Speargun",105,124,166,440
28163,"Rampager's Iron Rifle of Ice",0,220,168,0
28164,"Strong Steam Speargun",105,130,138,662
28165,"Rampager's Iron Rifle of Ice",0,200,261,0
28166,"Strong Steam Speargun",107,165,143,199
28167,"Rampager's Iron Rifle of Debility",0,199,264,0
28168,"Strong Steam Speargun",107,128,182,93
28169,"Rampager's Iron Rifle of Grawl Slaying",0,199,965,0
28170,"Strong Steam Speargun",105,119,180,35
28171,"Cleric's Iron Rifle of Peril",0,199,231,0
28172,"Honed Steam Speargun",105,135,150,494
28173,"Cleric's Iron Rifle of Blood",0,196,290,0
28174,"Honed Steam Speargun",108,188,205,246
28175,"Cleric's Iron Rifle of Hobbling",0,190,1082,0
28176,"Honed Steam Speargun",86,111,184,35
28177,"Cleric's Iron Rifle of Blood",0,200,925,0
28178,"Honed Steam Speargun",105,119,216,152
28179,"Berserker's Iron Rifle of Water",0,200,280,0
28180,"Berserker's Iron Rifle of Blood",0,199,280,0
28181,"Hearty Steam Speargun",106,125,131,229
28182,"Hearty Steam Speargun",109,153,251,238
28183,"Berserker's Iron Rifle of Hobbling",0,197,908,0
28184,"Hearty Steam Speargun",105,122,250,137
28185,"Berserker's Iron Rifle of Agony",0,388,569,0
28186,"Hearty Steam Speargun",105,174,137,5
28187,"Rampager's Iron Rifle of Earth",0,192,364,0
28188,"Hearty Steam Speargun",105,120,176,72
28189,"Rampager's Iron Rifle of Force",0,199,177,0
28190,"Strong Steam Speargun",113,155,199,392
28191,"Rampager's Iron Rifle of Serpent Slaying",0,193,808,0
28192,"Rampager's Iron Rifle of Serpent Slaying",0,200,843,0
28193,"Vigorous Steam Speargun",105,154,200,45
28194,"Strong Steam Speargun",105,119,133,127
28195,"Strong Steam Speargun",105,119,218,378
28196,"Strong Iron Rifle of Air",369,969,184,38
28197,"Strong Steam Speargun",105,119,91,110
28198,"Strong Steam Speargun",105,119,192,18
28199,"Strong Iron Rifle of Hobbling",201,983,177,58
28200,"Strong Steam Speargun",90,209,130,486
28201,"Strong Iron Rifle of Force",421,1759,121,140
28202,"Honed Iron Rifle of Ogre Slaying",296,1696,162,140
28203,"Strong Steam Speargun",98,109,216,58
28204,"Strong Steam Speargun",94,110,143,114
28205,"Honed Iron Rifle of Bloodlust",400,1400,152,472
28206,"Honed Iron Rifle of Bloodlust",487,1900,47,170
28207,"Honed Steam Speargun",105,165,213,33
28208,"Hearty Iron Rifle of Debility",418,2000,58,120
28209,"Honed Steam Speargun",85,133,118,311
28210,"Berserker's Iron Rifle of Leeching",750,2097,72,175
28211,"Honed Steam Speargun",89,133,148,172
28212,"Berserker's Iron Rifle of Peril",1750,4500,35,105
28213,"Honed Steam Speargun",99,114,138,181
28214,"Hearty Steam Speargun",74,118,168,100
28215,"Berserker's Iron Rifle of Accuracy",3153,5300,24,31
28216,"Berserker's Iron Rifle of Water",3301,4000,314,220
28217,"Hearty Steam Speargun",99,121,168,33
28218,"Hearty Steam Speargun",106,171,148,260
28219,"Rampager's Iron Rifle of Energy",799,1991,56,143
28220,"Rampager's Iron Rifle of Restoration",2956,3699,33,37
28221,"Hearty Steam Speargun",0,170,122,0
28222,"Strong Steam Speargun",76,122,161,120
28223,"Rampager's Iron Rifle of Venom",3301,4200,85,36
28224,"Rampager's Iron Rifle of Corruption",3322,7493,257,385
28225,"Strong Steam Speargun",92,123,164,256
28226,"Strong Steam Speargun",93,130,184,97
28227,"Cleric's Iron Rifle of Grawl Slaying",755,1556,81,142
