id,name,buy,sell,supply,demand
27801,"Mighty Iron Hammer of Grawl Slaying",104,298,534,2451
27802,"Eir's Short Bow",11205,18694,171,170
27803,"Mighty Iron Hammer of Water",256,936,559,3005
27804,"Strong Iron Hammer of Hobbling",301,701,129,786
27805,"Rampager's Soft Wood Short Bow of Stamina",7635,14500,54,135
27806,"Rampager's Soft Wood Short Bow of Peril",10622,19933,39,27
27807,"Strong Iron Hammer of Water",174,970,275,480
27808,"Droknar's Short Bow",13185,19777,169,46
27809,"Honed Iron Hammer of the Geomancer",148,3046,220,470
27810,"Cleric's Soft Wood Short Bow of Nullification",9504,17987,143,53
27811,"Honed Iron Hammer of Corruption",130,999,116,996
27812,"Hearty Iron Hammer of Peril",152,746,275,549
27813,"Avirdanag",31963,39000,206,300
27814,"Rampager's Soft Wood Short Bow of Perception",7235,15034,162,149
27815,"Strong Iron Hammer of Agony",248,489,242,833
27816,"Strong Iron Hammer of Peril",172,264,164,507
27818,"Strong Iron Hammer of Accuracy",169,1869,63,527
27819,"Mighty Soft Wood Short Bow",84,199,183,875
27820,"Strong Iron Hammer of Water",148,174,134,182
27821,"Mighty Soft Wood Short Bow",94,263,604,3283
27822,"Mighty Soft Wood Short Bow",94,225,266,1147
27823,"Honed Iron Hammer of Accuracy",211,500,528,250
27824,"Honed Iron Hammer of Venom",203,300,191,736
27825,"Mighty Soft Wood Short Bow",92,291,121,933
27826,"Precise Soft Wood Short Bow",77,123,148,3253
27827,"Honed Iron Hammer of Fire",167,325,137,435
27828,"Honed Iron Hammer of Smoldering",187,298,118,500
27829,"Precise Soft Wood Short Bow",91,145,150,1603
27830,"Hearty Iron Hammer of Ice",155,251,185,143
27831,"Precise Soft Wood Short Bow",99,194,137,883
27832,"Hearty Iron Hammer of the Geomancer",171,220,220,283
27833,"Precise Soft Wood Short Bow",99,397,300,778
27834,"Hearty Iron Hammer of Smoldering",151,177,195,5
27835,"Vital Soft Wood Short Bow",49,127,153,584
27836,"Vital Soft Wood Short Bow",91,190,96,2165
27837,"Strong Iron Hammer of Grawl Slaying",166,330,164,194
27838,"Strong Iron Hammer of Accuracy",154,180,134,31
27839,"Vital Soft Wood Short Bow",93,193,113,688
27840,"Berserker's Iron Hammer of Ogre Slaying",0,220,428,0
27841,"Vital Soft Wood Short Bow",104,399,53,821
27842,"Berserker's Iron Hammer of Peril",0,202,392,0
27843,"Mighty Soft Wood Short Bow",98,250,1241,2678
27844,"Berserker's Iron Hammer of Ogre Slaying",0,236,430,0
27845,"Mighty Soft Wood Short Bow",94,194,254,961
27846,"Berserker's Iron Hammer of Accuracy",0,252,2141,0
27847,"Mighty Soft Wood Short Bow",105,200,65,2373
27848,"Rampager's Iron Hammer of Accuracy",0,200,484,0
27849,"Mighty Soft Wood Short Bow",105,303,128,818
27850,"Rampager's Iron Hammer of Serpent Slaying",0,205,435,0
27851,"Strong Soft Wood Short Bow",204,494,139,368
27852,"Rampager's Iron Hammer of Venom",0,234,482,0
27853,"Strong Soft Wood Short Bow",177,471,147,1063
27854,"Rampager's Iron Hammer of Venom",0,233,2240,0
27855,"Strong Soft Wood Short Bow",129,284,160,570
27856,"Cleric's Iron Hammer of Chilling",0,209,435,0
27857,"Strong Soft Wood Short Bow",151,203,115,550
27858,"Cleric's Iron Hammer of Debility",0,209,527,0
27859,"Honed Soft Wood Short Bow",189,450,149,777
27860,"Cleric's Iron Hammer of Corruption",0,223,2878,0
27861,"Honed Soft Wood Short Bow",211,305,145,523
27862,"Cleric's Iron Hammer of Air",0,233,2303,0
27863,"Honed Soft Wood Short Bow",88,298,213,257
27864,"Berserker's Iron Hammer of Agony",0,319,337,0
27865,"Honed Soft Wood Short Bow",175,266,116,105
27866,"Berserker's Iron Hammer of Hobbling",0,270,510,0
27867,"Hearty Soft Wood Short Bow",206,484,167,1633
27868,"Berserker's Iron Hammer of Grawl Slaying",0,290,2069,0
27869,"Hearty Soft Wood Short Bow",206,402,127,611
27870,"Berserker's Iron Hammer of Ice",0,316,1520,0
27871,"Hearty Soft Wood Short Bow",167,309,175,1079
27872,"Rampager's Iron Hammer of Chilling",0,198,438,0
27873,"Hearty Soft Wood Short Bow",209,221,127,394
27874,"Rampager's Iron Hammer of Bloodlust",0,243,499,0
27875,"Hearty Soft Wood Short Bow",108,185,119,373
27876,"Strong Soft Wood Short Bow",218,507,157,660
27877,"Rampager's Iron Hammer of Hobbling",0,226,2129,0
27878,"Rampager's Iron Hammer of Force",0,233,3864,0
27879,"Vigorous Soft Wood Short Bow",212,375,107,404
27880,"Strong Soft Wood Short Bow",159,246,217,407
27881,"Strong Soft Wood Short Bow",141,202,155,714
27882,"Strong Soft Wood Short Bow",153,250,169,503
27883,"Strong Iron Hammer of Bloodlust",3000,4500,268,383
27884,"Strong Iron Hammer of Peril",1300,2297,1041,273
27885,"Strong Soft Wood Short Bow",112,200,141,326
27886,"Strong Iron Hammer of Accuracy",1403,2371,247,221
27887,"Strong Soft Wood Short Bow",177,229,144,308
27888,"Strong Soft Wood Short Bow",135,233,207,495
27889,"Honed Iron Hammer of Venom",408,10308,12,451
27890,"Strong Soft Wood Short Bow",125,248,156,425
27891,"Honed Iron Hammer of Serpent Slaying",233,2585,145,102
27892,"Honed Iron Hammer of Restoration",556,9797,49,133
27893,"Honed Soft Wood Short Bow",130,150,220,1030
27894,"Honed Soft Wood Short Bow",119,199,153,543
27895,"Hearty Iron Hammer of Life",621,3419,49,132
27896,"Berserker's Iron Hammer of Blood",2701,4200,311,219
27897,"Honed Soft Wood Short Bow",146,209,168,474
27898,"Berserker's Iron Hammer of Blood",911,4587,54,93
27899,"Honed Soft Wood Short Bow",122,204,133,229
27900,"Hearty Soft Wood Short Bow",186,222,178,339
27901,"Berserker's Iron Hammer of Corruption",2592,6550,354,162
27902,"Hearty Soft Wood Short Bow",170,234,146,355
27903,"Berserker's Iron Hammer of Serpent Slaying",3079,3830,2232,492
27904,"Hearty Soft Wood Short Bow",97,324,111,309
27905,"Rampager's Iron Hammer of Serpent Slaying",800,2499,64,149
27906,"Hearty Soft Wood Short Bow",96,301,142,93
27907,"Rampager's Iron Hammer of Perception",2187,4088,223,85
27908,"Strong Soft Wood Short Bow",173,194,158,148
27909,"Rampager's Iron Hammer of Ice",2203,4300,179,79
27910,"Strong Soft Wood Short Bow",151,302,150,100
27911,"Rampager's Iron Hammer of Ogre Slaying",3025,4225,1197,823
27912,"Strong Soft Wood Short Bow",117,320,106,117
27913,"Cleric's Iron Hammer of Peril",851,3283,90,94
27914,"Cleric's Iron Hammer of Serpent Slaying",2247,5835,241,62
27915,"Strong Soft Wood Short Bow",82,182,74,76
27916,"Berserker's Soft Wood Short Bow",95,313,115,128
27917,"Cleric's Iron Hammer of Restoration",3016,3624,1529,89
27918,"Berserker's Soft Wood Short Bow",0,191,311,0
27919,"Cleric's Iron Hammer of Debility",3015,3866,1363,394
27920,"Berserker's Soft Wood Short Bow",105,138,191,165
27921,"Berserker's Iron Hammer of Water",2202,9549,150,465
27922,"Berserker's Soft Wood Short Bow",139,159,1334,487
27923,"Berserker's Iron Hammer of Battle",3031,3230,1903,119
27924,"Berserker's Iron Hammer of Energy",3085,3878,1996,431
27925,"Berserker's Soft Wood Short Bow",144,153,782,233
27926,"Rampager's Soft Wood Short Bow",85,284,132,8
27927,"Rampager's Iron Hammer of Ogre Slaying",2169,3592,100,177
27928,"Rampager's Iron Hammer of Bloodlust",3012,3581,1891,360
27929,"Rampager's Soft Wood Short Bow",0,219,187,0
27930,"Rampager's Soft Wood Short Bow",0,210,260,0
27931,"Rampager's Iron Hammer of Grawl Slaying",3019,3915,1387,456
27932,"Rampager's Soft Wood Short Bow",139,147,933,566
27933,"Cleric's Iron Hammer of Air",2204,5797,83,156
27934,"Cleric's Iron Hammer of Leeching",2500,3200,1777,331
27935,"Rampager's Soft Wood Short Bow",145,150,700,246
27936,"Cleric's Soft Wood Short Bow",0,196,211,0
27937,"Cleric's Iron Hammer of Ice",3019,3899,2131,770
27938,"Cleric's Soft Wood Short Bow",0,224,146,0
27939,"Cleric's Soft Wood Short Bow",169,172,1333,546
27940,"Cleric's Soft Wood Short Bow",144,154,1187,485
27941,"Berserker's Soft Wood Short Bow",0,179,367,0
27942,"Berserker's Iron Rifle of Perception",14555,24535,41,27
27943,"Berserker's Soft Wood Short Bow",0,198,247,0
27944,"Berserker's Soft Wood Short Bow",159,160,1263,626
27945,"Berserker's Iron Rifle of Bloodlust",27347,44988,97,146
27946,"Berserker's Iron Rifle of the Geomancer",10285,15096,426,60
27947,"Berserker's Soft Wood Short Bow",145,163,1170,242
27948,"Vera",12214,18255,463,128
27949,"Rampager's Iron Rifle of Accuracy",14112,27598,91,118
27950,"Rampager's Iron Rifle of Rage",9003,16099,111,73
27951,"Rampager's Iron Rifle of Purity",10544,15543,205,59
27952,"Axiquiotl",11903,18197,337,112
27953,"Cleric's Iron Rifle of Restoration",8302,17502,51,12
27954,"Cleric's Iron Rifle of Agony",18001,30000,39,71
27955,"Charrzooka",16108,26696,400,287
27956,"Berserker's Iron Rifle of Demon Summoning",5774,14999,94,72
27957,"Berserker's Iron Rifle of Corruption",27159,50000,23,73
27958,"Azure Railgun",10924,19892,99,102
27959,"Rampager's Iron Rifle of Chilling",4023,17511,63,41
27960,"Rampager's Iron Rifle of Grawl Slaying",17224,32025,46,21
27962,"Cleric's Iron Rifle of Fire",20011,23549,183,122
27963,"Spectral Wave Modulator",12172,19299,194,130
27964,"Rampager's Iron Rifle of Ogre Slaying",10682,17582,344,76
27965,"Sarraceniaceae",13841,18287,129,47
27966,"Mighty Iron Rifle",101,192,392,2463
27967,"Mighty Iron Rifle",102,202,276,1498
27968,"Mighty Iron Rifle",100,193,189,1388
27969,"Mighty Iron Rifle",112,215,133,944
27970,"Precise Iron Rifle",76,110,418,4660
27971,"Precise Iron Rifle",101,185,167,2794
27972,"Mighty Soft Wood Short Bow of Hobbling",106,400,621,3083
27973,"Precise Iron Rifle",100,200,118,1411
27974,"Mighty Soft Wood Short Bow of Ogre Slaying",200,495,276,679
27975,"Precise Iron Rifle",118,200,122,953
27976,"Vital Iron Rifle",73,131,188,5326
27977,"Strong Soft Wood Short Bow of Accuracy",203,500,285,606
27978,"Vital Iron Rifle",100,189,160,3486
27979,"Strong Soft Wood Short Bow of Accuracy",156,355,244,370
27980,"Vital Iron Rifle",96,120,103,1638
27981,"Honed Soft Wood Short Bow of Fire",174,377,193,418
27982,"Honed Soft Wood Short Bow of Bloodlust",218,316,304,589
27983,"Vital Iron Rifle",113,327,118,866
27984,"Hearty Soft Wood Short Bow of Accuracy",204,234,251,95
27985,"Mighty Iron Rifle",76,192,1095,1348
27986,"Strong Soft Wood Short Bow of Venom",129,205,225,488
27987,"Mighty Iron Rifle",98,147,496,2321
27988,"Strong Soft Wood Short Bow of Fire",151,300,292,101
27989,"Mighty Iron Rifle",100,150,242,1692
27990,"Mighty Iron Rifle",124,201,145,2584
27991,"Strong Soft Wood Short Bow of Chilling",166,264,229,461
27992,"Strong Iron Rifle",122,321,208,788
27993,"Strong Soft Wood Short Bow of Blood",173,255,278,180
27994,"Strong Iron Rifle",178,268,244,313
27995,"Honed Soft Wood Short Bow of Earth",238,252,247,618
27996,"Strong Iron Rifle",159,230,162,371
27997,"Honed Soft Wood Short Bow of the Geomancer",159,258,329,65
27998,"Strong Iron Rifle",148,220,112,550
27999,"Honed Soft Wood Short Bow of Serpent Slaying",164,253,184,104
28000,"Honed Iron Rifle",145,245,144,493
28001,"Honed Soft Wood Short Bow of Hobbling",0,240,237,0
28002,"Hearty Soft Wood Short Bow of Hobbling",176,264,220,79
28003,"Honed Iron Rifle",160,259,186,624
28004,"Honed Iron Rifle",155,265,136,666
28005,"Hearty Soft Wood Short Bow of Smoldering",166,230,285,59
28006,"Hearty Soft Wood Short Bow of Chilling",0,250,290,0
28007,"Honed Iron Rifle",160,210,147,829
28008,"Hearty Iron Rifle",149,323,130,496
28009,"Strong Soft Wood Short Bow of Serpent Slaying",171,235,223,291
28010,"Hearty Iron Rifle",157,369,150,157
28011,"Strong Soft Wood Short Bow of Corruption",0,231,176,0
28012,"Berserker's Soft Wood Short Bow of Agony",0,249,326,0
28013,"Hearty Iron Rifle",190,199,208,376
28014,"Hearty Iron Rifle",141,165,182,514
28015,"Berserker's Soft Wood Short Bow of Grawl Slaying",0,249,356,0
28016,"Berserker's Soft Wood Short Bow of the Hydromancer",1,216,167,1
28017,"Hearty Iron Rifle",137,200,156,587
28018,"Strong Iron Rifle",166,265,230,465
28019,"Berserker's Soft Wood Short Bow of Peril",0,233,2046,0
28020,"Vigorous Iron Rifle",176,274,144,254
28021,"Rampager's Soft Wood Short Bow of Corruption",0,249,438,0
28022,"Strong Iron Rifle",144,230,190,576
28023,"Rampager's Soft Wood Short Bow of Grawl Slaying",0,259,254,0
28024,"Strong Iron Rifle",135,235,149,412
28025,"Rampager's Soft Wood Short Bow of Corruption",0,296,304,0
28026,"Strong Iron Rifle",190,225,178,437
28027,"Rampager's Soft Wood Short Bow of Serpent Slaying",0,233,2334,0
28028,"Strong Iron Rifle",180,199,224,307
28029,"Cleric's Soft Wood Short Bow of Venom",0,265,241,0
28030,"Cleric's Soft Wood Short Bow of Agony",0,213,274,0
28031,"Strong Iron Rifle",151,200,215,578
28032,"Cleric's Soft Wood Short Bow of Accuracy",0,223,2213,0
28033,"Strong Iron Rifle",175,206,168,586
28034,"Cleric's Soft Wood Short Bow of Peril",0,233,2389,0
28035,"Strong Iron Rifle",197,198,173,302
28036,"Berserker's Soft Wood Short Bow of Venom",0,238,190,0
28037,"Honed Iron Rifle",145,200,128,705
28038,"Berserker's Soft Wood Short Bow of Debility",0,250,217,0
28039,"Honed Iron Rifle",138,200,118,479
28040,"Berserker's Soft Wood Short Bow of Hobbling",0,223,2404,0
28041,"Honed Iron Rifle",178,199,207,580
28042,"Berserker's Soft Wood Short Bow of Water",0,233,2214,0
28043,"Honed Iron Rifle",106,199,147,322
28044,"Rampager's Soft Wood Short Bow of Water",0,244,398,0
28045,"Hearty Iron Rifle",173,200,160,518
28046,"Hearty Iron Rifle",166,196,219,464
28047,"Rampager's Soft Wood Short Bow of Air",0,280,265,0
28048,"Rampager's Soft Wood Short Bow of Grawl Slaying",0,226,2105,0
28049,"Hearty Iron Rifle",108,148,145,251
28050,"Rampager's Soft Wood Short Bow of Fire",199,233,4527,31
28051,"Hearty Iron Rifle",0,111,362,0
28052,"Strong Iron Rifle",108,200,254,867
28053,"Strong Iron Rifle",161,204,123,280
28054,"Strong Iron Rifle",92,144,162,289
28055,"Strong Soft Wood Short Bow of Force",451,897,312,246
28056,"Strong Soft Wood Short Bow of Force",503,877,1088,241
28057,"Strong Iron Rifle",0,150,273,0
28058,"Berserker's Iron Rifle",97,119,171,114
28059,"Strong Soft Wood Short Bow of Peril",330,835,259,227
28060,"Honed Soft Wood Short Bow of Bloodlust",294,900,328,114
28061,"Berserker's Iron Rifle",0,120,409,0
28062,"Honed Soft Wood Short Bow of Accuracy",1,1488,1077,1
28063,"Berserker's Iron Rifle",0,118,615,0
28064,"Berserker's Iron Rifle",112,118,1385,138
28065,"Honed Soft Wood Short Bow of Leeching",622,1004,167,102
28066,"Hearty Soft Wood Short Bow of Agony",570,900,108,97
28067,"Berserker's Iron Rifle",127,128,1140,212
28068,"Rampager's Iron Rifle",25,125,205,1
28069,"Berserker's Soft Wood Short Bow of Ogre Slaying",849,1200,187,128
28070,"Rampager's Iron Rifle",0,112,430,0
28071,"Berserker's Soft Wood Short Bow of Earth",867,2866,118,87
28072,"Rampager's Iron Rifle",0,129,496,0
28073,"Berserker's Soft Wood Short Bow of Water",2468,3796,89,330
28074,"Rampager's Iron Rifle",1,112,2372,9
28075,"Berserker's Soft Wood Short Bow of Peril",2258,2758,1332,444
28076,"Rampager's Iron Rifle",1,117,1368,10
28077,"Rampager's Soft Wood Short Bow of Leeching",689,1857,211,246
28078,"Cleric's Iron Rifle",0,110,768,0
28079,"Rampager's Soft Wood Short Bow of the Hydromancer",2154,5777,76,150
28080,"Cleric's Iron Rifle",0,124,466,0
28081,"Rampager's Soft Wood Short Bow of Agony",2400,3022,103,145
28082,"Cleric's Iron Rifle",149,150,1361,647
28083,"Rampager's Soft Wood Short Bow of Grawl Slaying",2302,3295,2867,688
28084,"Cleric's Iron Rifle",125,126,1258,114
28085,"Cleric's Soft Wood Short Bow of Life",894,1348,268,166
28086,"Berserker's Iron Rifle",0,124,500,0
28087,"Cleric's Soft Wood Short Bow of Ogre Slaying",2109,2903,59,177
28088,"Berserker's Iron Rifle",0,113,483,0
28089,"Cleric's Soft Wood Short Bow of Chilling",2199,2924,1717,411
28090,"Berserker's Iron Rifle",0,120,1769,0
28091,"Cleric's Soft Wood Short Bow of Grawl Slaying",2058,2781,1898,836
28092,"Berserker's Iron Rifle",0,130,1088,0
28093,"Berserker's Soft Wood Short Bow of Force",2159,4068,63,240
28094,"Berserker's Soft Wood Short Bow of Energy",2265,2965,2213,274
28095,"Berserker's Soft Wood Short Bow of Corruption",2301,3065,2731,948
28096,"Rampager's Soft Wood Short Bow of the Geomancer",2024,2992,88,193
28097,"Rampager's Soft Wood Short Bow of Debility",2145,2935,3219,407
28098,"Rampager's Soft Wood Short Bow of Earth",2078,2678,2595,790
28099,"Cleric's Soft Wood Short Bow of Hobbling",2156,3397,44,351
28100,"Cleric's Soft Wood Short Bow of Water",2157,3026,1967,378
28101,"Cleric's Soft Wood Short Bow of Leeching",2257,5374,3142,783
28102,"Berserker's Steam Speargun of Earth",10511,17999,33,27
28103,"Berserker's Steam Speargun of Battle",5010,17000,161,50
28104,"Berserker's Steam Speargun of Leeching",8642,16409,158,114
28106,"Rampager's Steam Speargun of Rage",12914,18999,30,68
28107,"Rampager's Steam Speargun of the Hydromancer",9503,16304,131,50
28108,"Rampager's Steam Speargun of Water",9313,15505,241,68
28109,"Atlatl",10869,18592,148,115
28110,"Cleric's Steam Speargun of Purity",7602,14999,83,36
28111,"Cleric's Steam Speargun of Stamina",12047,21883,39,57
28112,"Drakestrike",10746,18277,212,44
28113,"Berserker's Steam Speargun of Stamina",8909,18950,47,60
28114,"Mighty Iron Rifle of Corruption",101,172,535,2259
28115,"Berserker's Steam Speargun of the Hydromancer",45966,138747,18,45
28116,"Mighty Iron Rifle of Force",199,240,1002,1004
28117,"Flamebelcher",11168,18100,171,129
28118,"Strong Iron Rifle of Serpent Slaying",203,296,268,791
28119,"Rampager's Steam Speargun of Ice",4007,13999,96,50
28120,"Strong Iron Rifle of Ice",153,238,366,858
28121,"Rampager's Steam Speargun of Corruption",12522,19813,41,9
28122,"The Stingray",35452,45060,244,116
28123,"Honed Iron Rifle of Chilling",129,309,336,423
28124,"Honed Iron Rifle of Serpent Slaying",118,220,148,29
28125,"Cleric's Steam Speargun of Earth",10007,16298,104,54
28126,"Hearty Iron Rifle of Accuracy",137,225,178,144
28127,"Urchin's Needles",10949,18287,314,133
28128,"Rampager's Steam Speargun of Fire",17354,23349,337,112
28129,"Strong Iron Rifle of Hobbling",135,240,147,309
28130,"Strong Iron Rifle of Agony",144,221,438,400
28131,"Blastmaster 3000",10903,18015,253,125
28132,"Mighty Steam Speargun",106,438,125,1000
28133,"Strong Iron Rifle of Agony",0,296,270,0
28134,"Strong Iron Rifle of Grawl Slaying",0,200,494,0
28135,"Mighty Steam Speargun",94,196,338,1567
28136,"Mighty Steam Speargun",93,192,515,4097
28137,"Honed Iron Rifle of Water",0,250,385,0
28138,"Mighty Steam Speargun",110,200,89,375
28139,"Honed Iron Rifle of Grawl Slaying",147,235,150,364
28140,"Honed Iron Rifle of Venom",160,215,233,282
28141,"Precise Steam Speargun",61,359,71,1100
28142,"Precise Steam Speargun",91,350,113,1349
28143,"Honed Iron Rifle of Ogre Slaying",0,217,446,0
28144,"Precise Steam Speargun",93,167,144,3765
28145,"Hearty Iron Rifle of Smoldering",150,217,200,282
28146,"Hearty Iron Rifle of Smoldering",141,163,165,17
28147,"Precise Steam Speargun",100,195,126,343
28148,"Hearty Iron Rifle of Grawl Slaying",0,198,344,0
28149,"Vital Steam Speargun",80,792,103,941
28150,"Strong Iron Rifle of Ogre Slaying",167,219,223,282
28151,"Vital Steam Speargun",93,190,66,407
28152,"Vital Steam Speargun",94,159,108,395
28153,"Strong Iron Rifle of Accuracy",0,199,612,0
